accuracy;accuracy2;cvscore;cvscore2;y_pred;y_pred_pr;cvpred_pr
0.65933;0.668;"[0.68       0.66       0.65333333 0.68666667 0.66666667 0.66
 0.68       0.58666667 0.72       0.6       ]";"[0.64       0.64       0.70285714 0.63714286 0.66571429 0.72571429
 0.64857143 0.66       0.67428571 0.68571429]";[ 1 -1  1 ... -1  1  1];"[[0. 1.]
 [1. 0.]
 [0. 1.]
 ...
 [1. 0.]
 [0. 1.]
 [0. 1.]]";"[[0. 1.]
 [0. 1.]
 [1. 0.]
 ...
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
0.66667;0.69371;"[0.7        0.64       0.63333333 0.7        0.68666667 0.68
 0.66       0.63333333 0.71333333 0.62      ]";"[0.69142857 0.67714286 0.72571429 0.65428571 0.68285714 0.71714286
 0.71428571 0.69142857 0.70285714 0.68      ]";[ 1  1  1 ... -1  1  1];"[[9.32492169e-079 1.00000000e+000]
 [4.48461171e-142 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 ...
 [1.00000000e+000 2.21139204e-288]
 [5.08794075e-146 1.00000000e+000]
 [2.33787016e-099 1.00000000e+000]]";"[[5.91196551e-033 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 0.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [1.37424947e-195 1.00000000e+000]]"
0.67467;0.69314;"[0.70666667 0.64666667 0.64       0.70666667 0.68666667 0.66666667
 0.67333333 0.64       0.74666667 0.63333333]";"[0.70285714 0.68285714 0.71714286 0.64857143 0.67714286 0.71428571
 0.72       0.68285714 0.70857143 0.67714286]";[ 1  1  1 ... -1  1  1];"[[6.58255111e-062 1.00000000e+000]
 [1.74112788e-140 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 ...
 [1.00000000e+000 0.00000000e+000]
 [1.02211351e-135 1.00000000e+000]
 [1.90093018e-089 1.00000000e+000]]";"[[3.32220247e-013 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 0.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [3.11752933e-186 1.00000000e+000]]"
0.68933;0.71143;"[0.71333333 0.72666667 0.68       0.67333333 0.7        0.66
 0.66       0.64       0.76       0.68      ]";"[0.74571429 0.72285714 0.73428571 0.67428571 0.67142857 0.71714286
 0.75428571 0.7        0.71142857 0.68285714]";[-1  1  1 ... -1  1 -1];"[[1.00000000e+000 1.52628186e-041]
 [1.93022717e-009 9.99999998e-001]
 [2.41940494e-129 1.00000000e+000]
 ...
 [1.00000000e+000 2.95921827e-227]
 [3.17268130e-033 1.00000000e+000]
 [1.00000000e+000 5.08904881e-012]]";"[[1.00000000e+000 4.04406760e-040]
 [0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 0.00000000e+000]
 [4.01873291e-262 1.00000000e+000]
 [5.04328957e-090 1.00000000e+000]]"
0.688;0.70657;"[0.71333333 0.72       0.66666667 0.65333333 0.72       0.66
 0.68       0.63333333 0.74666667 0.68666667]";"[0.74857143 0.72       0.73142857 0.65428571 0.66857143 0.72
 0.74       0.69714286 0.71142857 0.67428571]";[-1  1  1 ... -1  1 -1];"[[1.00000000e+000 1.24561023e-057]
 [6.21358584e-010 9.99999999e-001]
 [6.16725487e-135 1.00000000e+000]
 ...
 [1.00000000e+000 9.41632010e-239]
 [2.79564051e-002 9.72043595e-001]
 [1.00000000e+000 1.82442125e-019]]";"[[1.00000000e+000 8.81114346e-050]
 [0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 0.00000000e+000]
 [8.14054990e-276 1.00000000e+000]
 [2.28178724e-081 1.00000000e+000]]"
0.66;0.69314;"[0.66       0.66666667 0.65333333 0.66666667 0.64666667 0.59333333
 0.66       0.72       0.68       0.65333333]";"[0.71428571 0.74285714 0.66       0.65428571 0.68857143 0.68
 0.71142857 0.70285714 0.71142857 0.66571429]";[-1 -1  1 ... -1  1 -1];"[[9.91442218e-01 8.55778244e-03]
 [1.00000000e+00 1.58319519e-20]
 [1.06929983e-32 1.00000000e+00]
 ...
 [9.66063959e-01 3.39360413e-02]
 [6.15831134e-05 9.99938417e-01]
 [1.00000000e+00 1.92278069e-12]]";"[[9.99999997e-01 3.41861941e-09]
 [9.68732855e-01 3.12671454e-02]
 [1.78514801e-17 1.00000000e+00]
 ...
 [1.00000000e+00 0.00000000e+00]
 [2.76831704e-09 9.99999997e-01]
 [9.99999918e-01 8.18079411e-08]]"
0.65267;0.68486;"[0.67333333 0.66666667 0.67333333 0.64666667 0.67333333 0.57333333
 0.65333333 0.68       0.64       0.64666667]";"[0.7        0.73428571 0.67428571 0.65428571 0.69714286 0.67142857
 0.67428571 0.69142857 0.67428571 0.67714286]";[ 1 -1  1 ... -1  1 -1];"[[2.53528567e-01 7.46471433e-01]
 [1.00000000e+00 3.60869050e-10]
 [1.10839545e-23 1.00000000e+00]
 ...
 [9.97090260e-01 2.90974046e-03]
 [4.29487339e-07 9.99999571e-01]
 [1.00000000e+00 2.79001210e-13]]";"[[9.99999997e-01 3.39144018e-09]
 [1.24576274e-14 1.00000000e+00]
 [1.30272140e-19 1.00000000e+00]
 ...
 [1.00000000e+00 0.00000000e+00]
 [9.46985263e-11 1.00000000e+00]
 [1.00000000e+00 9.54480494e-11]]"
0.65267;0.63971;"[0.67333333 0.63333333 0.66666667 0.68       0.66666667 0.64666667
 0.66       0.62       0.68       0.6       ]";"[0.62285714 0.62285714 0.64285714 0.62285714 0.67142857 0.66285714
 0.63428571 0.64       0.62571429 0.65142857]";[ 1 -1  1 ...  1  1  1];"[[0. 1.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [0. 1.]
 [0. 1.]]";"[[0. 1.]
 [0. 1.]
 [1. 0.]
 ...
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
0.65267;0.63971;"[0.67333333 0.63333333 0.66666667 0.68       0.66666667 0.64666667
 0.66       0.62       0.68       0.6       ]";"[0.62285714 0.62285714 0.64285714 0.62285714 0.67142857 0.66285714
 0.63428571 0.64       0.62571429 0.65142857]";[ 1 -1  1 ...  1  1  1];"[[0. 1.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [0. 1.]
 [0. 1.]]";"[[0. 1.]
 [0. 1.]
 [1. 0.]
 ...
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
0.64867;0.65143;"[0.67333333 0.63333333 0.66       0.67333333 0.66       0.64666667
 0.66666667 0.58       0.69333333 0.6       ]";"[0.62571429 0.63142857 0.66285714 0.62571429 0.68       0.67714286
 0.65142857 0.65714286 0.64285714 0.66      ]";[ 1 -1  1 ...  1  1  1];"[[0. 1.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [0. 1.]
 [0. 1.]]";"[[0. 1.]
 [0. 1.]
 [1. 0.]
 ...
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
0.64867;0.652;"[0.67333333 0.63333333 0.66       0.67333333 0.66       0.64666667
 0.66666667 0.58       0.69333333 0.6       ]";"[0.62571429 0.63428571 0.66285714 0.62857143 0.68       0.68
 0.65142857 0.65142857 0.64571429 0.66      ]";[ 1 -1  1 ...  1  1  1];"[[0. 1.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [0. 1.]
 [0. 1.]]";"[[0. 1.]
 [0. 1.]
 [1. 0.]
 ...
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
0.65867;0.69343;"[0.68666667 0.66       0.64666667 0.67333333 0.68       0.65333333
 0.64       0.62666667 0.70666667 0.61333333]";"[0.71142857 0.67428571 0.71714286 0.66285714 0.68857143 0.71142857
 0.71428571 0.68571429 0.68571429 0.68285714]";[ 1  1  1 ... -1  1  1];"[[1.89299728e-103 1.00000000e+000]
 [1.98165744e-132 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 ...
 [1.00000000e+000 1.89350011e-151]
 [3.48051306e-174 1.00000000e+000]
 [3.36449301e-058 1.00000000e+000]]";"[[4.74629619e-184 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 0.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [1.40115771e-169 1.00000000e+000]]"
0.65933;0.69314;"[0.68666667 0.66666667 0.64666667 0.66666667 0.67333333 0.65333333
 0.64666667 0.62666667 0.71333333 0.61333333]";"[0.71428571 0.67714286 0.71714286 0.65714286 0.69142857 0.71142857
 0.71142857 0.68285714 0.68571429 0.68285714]";[ 1  1  1 ... -1  1  1];"[[1.09551521e-099 1.00000000e+000]
 [5.11281215e-129 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 ...
 [1.00000000e+000 3.76382087e-154]
 [1.06386647e-176 1.00000000e+000]
 [2.07945038e-054 1.00000000e+000]]";"[[2.32551041e-185 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 0.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [7.99914520e-168 1.00000000e+000]]"
0.68;0.72371;"[0.69333333 0.74       0.68666667 0.66       0.68       0.63333333
 0.66666667 0.60666667 0.74666667 0.68666667]";"[0.76857143 0.75142857 0.75142857 0.67714286 0.68857143 0.72857143
 0.75142857 0.72285714 0.71428571 0.68285714]";[-1  1  1 ... -1  1 -1];"[[1.00000000e+000 6.34265126e-033]
 [1.71037078e-006 9.99998290e-001]
 [2.66002933e-224 1.00000000e+000]
 ...
 [1.00000000e+000 1.84172803e-186]
 [2.21751105e-035 1.00000000e+000]
 [1.00000000e+000 3.31474804e-059]]";"[[3.01574673e-065 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 0.00000000e+000]
 [2.64718044e-216 1.00000000e+000]
 [9.66534245e-048 1.00000000e+000]]"
0.67867;0.72486;"[0.69333333 0.74       0.68666667 0.64       0.68       0.64
 0.66666667 0.60666667 0.74666667 0.68666667]";"[0.77142857 0.75142857 0.75142857 0.68       0.68571429 0.73428571
 0.74857143 0.72571429 0.71428571 0.68571429]";[-1  1  1 ... -1  1 -1];"[[1.00000000e+000 1.15924507e-033]
 [6.61209361e-006 9.99993388e-001]
 [1.37214395e-226 1.00000000e+000]
 ...
 [1.00000000e+000 4.18776252e-185]
 [3.84518160e-035 1.00000000e+000]
 [1.00000000e+000 3.09963575e-059]]";"[[1.29984466e-066 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 0.00000000e+000]
 [3.57905059e-216 1.00000000e+000]
 [7.89720797e-046 1.00000000e+000]]"
0.68267;0.70371;"[0.73333333 0.69333333 0.69333333 0.67333333 0.72       0.58
 0.71333333 0.67333333 0.66666667 0.68      ]";"[0.68       0.74857143 0.7        0.65428571 0.7        0.70571429
 0.69714286 0.72857143 0.70571429 0.71714286]";[-1 -1  1 ... -1 -1 -1];"[[1.00000000e+00 7.97777287e-13]
 [1.00000000e+00 3.37916113e-18]
 [3.78246350e-47 1.00000000e+00]
 ...
 [1.00000000e+00 2.90948322e-16]
 [7.99547045e-01 2.00452955e-01]
 [1.00000000e+00 3.54451337e-33]]";"[[1.00000000e+00 4.75761622e-21]
 [9.95525834e-01 4.47416637e-03]
 [3.77057077e-22 1.00000000e+00]
 ...
 [1.00000000e+00 0.00000000e+00]
 [4.81919713e-05 9.99951808e-01]
 [1.00000000e+00 5.68177106e-32]]"
0.68333;0.698;"[0.74       0.7        0.70666667 0.66       0.72       0.58666667
 0.71333333 0.67333333 0.66       0.67333333]";"[0.68       0.74285714 0.68857143 0.65714286 0.7        0.70857143
 0.69142857 0.71714286 0.68285714 0.71142857]";[-1 -1  1 ... -1 -1 -1];"[[1.00000000e+00 1.15834031e-12]
 [1.00000000e+00 1.88907094e-17]
 [2.28915283e-45 1.00000000e+00]
 ...
 [1.00000000e+00 6.05495443e-15]
 [5.54085129e-01 4.45914871e-01]
 [1.00000000e+00 1.31640014e-33]]";"[[1.00000000e+00 4.99040830e-21]
 [9.85918560e-01 1.40814400e-02]
 [1.77149877e-22 1.00000000e+00]
 ...
 [1.00000000e+00 0.00000000e+00]
 [2.28003643e-05 9.99977200e-01]
 [1.00000000e+00 1.77111447e-32]]"
0.662;0.64286;"[0.68       0.64666667 0.68666667 0.68       0.68       0.64
 0.67333333 0.62666667 0.69333333 0.61333333]";"[0.62571429 0.62285714 0.65142857 0.62285714 0.65714286 0.67714286
 0.63142857 0.64857143 0.63142857 0.66      ]";[ 1 -1  1 ...  1  1  1];"[[0. 1.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [0. 1.]
 [0. 1.]]";"[[0. 1.]
 [0. 1.]
 [1. 0.]
 ...
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
0.662;0.64343;"[0.68       0.64666667 0.68666667 0.68       0.68       0.64
 0.67333333 0.62666667 0.69333333 0.61333333]";"[0.62571429 0.62285714 0.65142857 0.62571429 0.65428571 0.68
 0.63142857 0.64857143 0.63428571 0.66      ]";[ 1 -1  1 ...  1  1  1];"[[0. 1.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [0. 1.]
 [0. 1.]]";"[[0. 1.]
 [0. 1.]
 [1. 0.]
 ...
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
0.65533;0.65914;"[0.67333333 0.66       0.66       0.68       0.67333333 0.63333333
 0.66666667 0.6        0.70666667 0.6       ]";"[0.64285714 0.63714286 0.67714286 0.63142857 0.66       0.70285714
 0.64857143 0.66       0.65714286 0.67428571]";[ 1 -1  1 ...  1  1  1];"[[0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 ...
 [5.07991537e-227 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]]";"[[0. 1.]
 [0. 1.]
 [1. 0.]
 ...
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
0.65467;0.65657;"[0.67333333 0.66       0.66       0.68       0.67333333 0.64
 0.66       0.58666667 0.71333333 0.6       ]";"[0.64       0.64       0.67714286 0.62857143 0.65142857 0.69714286
 0.64285714 0.65714286 0.65714286 0.67428571]";[ 1 -1  1 ...  1  1  1];"[[0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 ...
 [3.18097628e-222 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]]";"[[0. 1.]
 [0. 1.]
 [1. 0.]
 ...
 [1. 0.]
 [0. 1.]
 [0. 1.]]"
0.65867;0.69457;"[0.69333333 0.64666667 0.64666667 0.67333333 0.67333333 0.65333333
 0.64666667 0.63333333 0.70666667 0.61333333]";"[0.69142857 0.68285714 0.71142857 0.65714286 0.68857143 0.70857143
 0.72857143 0.69142857 0.68571429 0.7       ]";[ 1  1  1 ... -1  1  1];"[[4.24961508e-096 1.00000000e+000]
 [7.21525720e-108 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 ...
 [1.00000000e+000 8.79557053e-090]
 [5.22016897e-166 1.00000000e+000]
 [1.22521629e-092 1.00000000e+000]]";"[[2.71595730e-162 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 0.00000000e+000]
 [1.25221477e-310 1.00000000e+000]
 [1.74488128e-199 1.00000000e+000]]"
0.66133;0.69486;"[0.68666667 0.66666667 0.63333333 0.67333333 0.68       0.66666667
 0.64666667 0.64       0.72       0.6       ]";"[0.7        0.67714286 0.71428571 0.65714286 0.69714286 0.71428571
 0.70857143 0.7        0.68285714 0.69714286]";[ 1  1  1 ... -1  1  1];"[[2.28937737e-088 1.00000000e+000]
 [2.10928363e-104 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 ...
 [1.00000000e+000 2.04174041e-096]
 [1.27731955e-165 1.00000000e+000]
 [3.78554654e-090 1.00000000e+000]]";"[[6.97556851e-178 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 0.00000000e+000]
 [1.26117261e-314 1.00000000e+000]
 [4.19427228e-199 1.00000000e+000]]"
0.672;0.71857;"[0.68       0.70666667 0.66666667 0.64       0.69333333 0.64666667
 0.64       0.62       0.74666667 0.68      ]";"[0.75714286 0.73714286 0.74285714 0.66571429 0.67428571 0.72857143
 0.76       0.71428571 0.72285714 0.68285714]";[-1  1  1 ... -1  1 -1];"[[1.00000000e+000 3.75303306e-026]
 [4.73159539e-001 5.26840461e-001]
 [6.95545827e-189 1.00000000e+000]
 ...
 [1.00000000e+000 8.57399839e-160]
 [4.39635711e-043 1.00000000e+000]
 [1.00000000e+000 1.01596353e-022]]";"[[1.63399820e-053 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 0.00000000e+000]
 [4.65187364e-195 1.00000000e+000]
 [2.68498365e-085 1.00000000e+000]]"
0.67133;0.72114;"[0.68       0.72666667 0.67333333 0.64666667 0.67333333 0.62666667
 0.64666667 0.61333333 0.74666667 0.68      ]";"[0.77142857 0.74285714 0.73714286 0.66571429 0.68285714 0.72857143
 0.75714286 0.71714286 0.71428571 0.69428571]";[-1 -1  1 ... -1  1 -1];"[[1.00000000e+000 1.13960825e-032]
 [9.96101555e-001 3.89844461e-003]
 [3.22581693e-201 1.00000000e+000]
 ...
 [1.00000000e+000 1.01314370e-156]
 [3.77276054e-040 1.00000000e+000]
 [1.00000000e+000 2.36722960e-023]]";"[[6.24145313e-068 1.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 0.00000000e+000]
 [8.84149869e-197 1.00000000e+000]
 [5.94201258e-083 1.00000000e+000]]"
0.68067;0.70686;"[0.69333333 0.66       0.7        0.67333333 0.72666667 0.59333333
 0.71333333 0.68       0.68666667 0.68      ]";"[0.68857143 0.74857143 0.70285714 0.65428571 0.69714286 0.73428571
 0.7        0.72285714 0.70571429 0.71428571]";[-1 -1  1 ... -1 -1 -1];"[[1.00000000e+00 1.83571540e-10]
 [1.00000000e+00 1.63145686e-28]
 [1.34490499e-51 1.00000000e+00]
 ...
 [1.00000000e+00 1.23573610e-13]
 [9.08937160e-01 9.10628395e-02]
 [1.00000000e+00 1.12453975e-29]]";"[[1.00000000e+00 3.09674803e-16]
 [9.99943954e-01 5.60461483e-05]
 [2.77945766e-26 1.00000000e+00]
 ...
 [1.00000000e+00 0.00000000e+00]
 [3.50081601e-04 9.99649918e-01]
 [1.00000000e+00 2.71380814e-30]]"
0.684;0.69886;"[0.69333333 0.68       0.71333333 0.66666667 0.73333333 0.6
 0.72666667 0.68       0.67333333 0.67333333]";"[0.68       0.74       0.70285714 0.66857143 0.7        0.70857143
 0.69142857 0.69142857 0.69142857 0.71428571]";[-1 -1  1 ... -1  1 -1];"[[9.99999999e-01 5.99697567e-10]
 [1.00000000e+00 3.39710586e-23]
 [4.26090742e-46 1.00000000e+00]
 ...
 [1.00000000e+00 2.24943737e-13]
 [4.61606922e-01 5.38393078e-01]
 [1.00000000e+00 1.81943533e-28]]";"[[1.00000000e+00 4.67448166e-15]
 [8.54931869e-01 1.45068131e-01]
 [7.49911868e-25 1.00000000e+00]
 ...
 [1.00000000e+00 0.00000000e+00]
 [2.96072581e-05 9.99970393e-01]
 [1.00000000e+00 4.65690712e-33]]"
